AvgTicketPrice,Cancelled,timestamp,OriginWeather,OriginRegion,OriginLocation,OriginCountry,OriginCityName,OriginAirportID,Origin,"hour_of_day",FlightTimeMin,FlightTimeHour,FlightNum,FlightDelayType,FlightDelayMin,FlightDelay,DistanceMiles,DistanceKilometers,DestWeather,DestRegion,DestLocation,DestCountry,DestCityName,DestAirportID,Dest,dayOfWeek,Carrier
"$913.3",false,"Dec 24, 2021 @ 22:29:34.000",Clear,"US-NY","{
  ""coordinates"": [
    -73.77890015,
    40.63980103
  ],
  ""type"": ""Point""
}",US,"New York",JFK,"John F Kennedy International Airport",20,"350.509","5.841818538096946",TY6JR5J,"No Delay",0,false,"3,920.333","6,309.164",Hail,"SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",4,JetBeats
"$942.61",false,"Dec 24, 2021 @ 22:19:17.000",Sunny,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",20,"1,037.026","17.283772999070454",B6YMFDQ,"No Delay",0,false,"8,376.918","13,481.343",Clear,"RU-MOS","{
  ""coordinates"": [
    37.4146,
    55.972599
  ],
  ""type"": ""Point""
}",RU,Moscow,SVO,"Sheremetyevo International Airport",4,"Kibana Airlines"
"$591.24",false,"Dec 24, 2021 @ 22:16:17.000",Rain,"SE-BD","{
  ""coordinates"": [
    77.706299,
    13.1979
  ],
  ""type"": ""Point""
}",IN,Bangalore,BLR,"Kempegowda International Airport",20,"1,500.777","25.012943416177905",R6OK8Y1,"Carrier Delay",135,true,"9,335.196","15,023.543",Rain,"AR-B","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",4,"ES-Air"
"$373.14",false,"Dec 24, 2021 @ 22:16:17.000",Sunny,"SE-BD","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",20,"908.759","15.145984571822705",MTPUGTF,"No Delay",0,false,"6,776.121","10,905.109",Cloudy,"RU-MUR","{
  ""coordinates"": [
    33.46390152,
    68.15180206
  ],
  ""type"": ""Point""
}",RU,Olenegorsk,XLMO,"Olenya Air Base",4,"Kibana Airlines"
"$138.99",false,"Dec 24, 2021 @ 22:15:37.000",Clear,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",20,0,0,LMUJ8IU,"No Delay",0,false,0,0,Cloudy,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",4,"ES-Air"
"$662.09",false,"Dec 24, 2021 @ 22:15:37.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",20,"891.362","14.856034287829589",83RE11M,"Carrier Delay",15,true,"7,079.1","11,392.707",Rain,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",4,"Kibana Airlines"
"$731.68",false,"Dec 24, 2021 @ 22:15:37.000",Sunny,"US-AL","{
  ""coordinates"": [
    -86.77510071,
    34.6371994
  ],
  ""type"": ""Point""
}",US,Huntsville,HSV,"Huntsville International Carl T Jones Field",20,"328.941","5.482344643333868",JNEYOXS,"No Delay",0,false,"2,452.731","3,947.288",Rain,"EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",4,JetBeats
"$896.56",false,"Dec 24, 2021 @ 22:14:19.000",Clear,"CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",20,"937.832","15.630539191537894",7BHNO5L,"No Delay",0,false,"6,410.162","10,316.156",Cloudy,"SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",4,"Kibana Airlines"
"$396.83",false,"Dec 24, 2021 @ 22:12:20.000","Heavy Fog","SE-BD","{
  ""coordinates"": [
    116.5849991,
    40.08010101
  ],
  ""type"": ""Point""
}",CN,Beijing,PEK,"Beijing Capital International Airport",20,"581.461","9.691014586780277",DP6ILK5,"No Delay",0,false,"6,503.455","10,466.296",Hail,"CA-ON","{
  ""coordinates"": [
    -75.66919708,
    45.32249832
  ],
  ""type"": ""Point""
}",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport",4,"ES-Air"
"$419.31",false,"Dec 24, 2021 @ 22:03:29.000",Hail,"SE-BD","{
  ""coordinates"": [
    116.5849991,
    40.08010101
  ],
  ""type"": ""Point""
}",CN,Beijing,PEK,"Beijing Capital International Airport",20,"1,123.487","18.72477789325006",HP1B1AY,"Carrier Delay",360,true,"7,590.538","12,215.787",Cloudy,"US-FL","{
  ""coordinates"": [
    -82.53320313,
    27.97550011
  ],
  ""type"": ""Point""
}",US,Tampa,TPA,"Tampa International Airport",4,JetBeats
"$802.3",false,"Dec 24, 2021 @ 22:02:24.000",Sunny,"IT-52","{
  ""coordinates"": [
    10.3927,
    43.683899
  ],
  ""type"": ""Point""
}",IT,Pisa,PI05,"Pisa International Airport",20,"593.149","9.885823800879075",B2N5J59,"No Delay",0,false,"5,528.49","8,897.241",Clear,"US-WA","{
  ""coordinates"": [
    -122.3089981,
    47.44900131
  ],
  ""type"": ""Point""
}",US,Seattle,SEA,"Seattle Tacoma International Airport",4,"Kibana Airlines"
"$915.08",true,"Dec 24, 2021 @ 22:02:06.000",Cloudy,"US-VA","{
  ""coordinates"": [
    -77.31970215,
    37.50519943
  ],
  ""type"": ""Point""
}",US,Richmond,RIC,"Richmond International Airport",20,"356.363","5.939385664166133",S3FD017,"No Delay",0,false,"4,207.242","6,770.899","Damaging Wind","SE-AB","{
  ""coordinates"": [
    17.91860008,
    59.65190125
  ],
  ""type"": ""Point""
}",SE,Stockholm,ARN,"Stockholm-Arlanda Airport",4,"Logstash Airways"
"$302.95",false,"Dec 24, 2021 @ 22:01:21.000",Cloudy,"US-TN","{
  ""coordinates"": [
    -86.67819977,
    36.12450027
  ],
  ""type"": ""Point""
}",US,Nashville,BNA,"Nashville International Airport",20,"1,089.961","18.16601473230627",GRLX5D3,"No Delay",0,false,"7,449.973","11,989.569","Damaging Wind","SE-BD","{
  ""coordinates"": [
    121.8050003,
    31.14340019
  ],
  ""type"": ""Point""
}",CN,Shanghai,PVG,"Shanghai Pudong International Airport",4,JetBeats
"$407.54",true,"Dec 24, 2021 @ 21:58:13.000","Thunder & Lightning","AR-B","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",19,"563.943","9.399049907615554",JW86ID6,"No Delay",0,false,"5,606.687","9,023.088",Cloudy,"CA-QC","{
  ""coordinates"": [
    -73.74079895,
    45.47060013
  ],
  ""type"": ""Point""
}",CA,Montreal,YUL,"Montreal / Pierre Elliott Trudeau International Airport",4,"ES-Air"
"$866.63",false,"Dec 24, 2021 @ 21:58:13.000","Thunder & Lightning","IE-D","{
  ""coordinates"": [
    -6.270070076,
    53.42129898
  ],
  ""type"": ""Point""
}",IE,Dublin,DUB,"Dublin Airport",19,"22.883","0.38137682315558774",Q46VJBX,"No Delay",0,false,"270.153","434.77","Thunder & Lightning","GB-ENG","{
  ""coordinates"": [
    -0.368333012,
    51.87469864
  ],
  ""type"": ""Point""
}",GB,London,LTN,"London Luton Airport",4,"Logstash Airways"
"$264.53",false,"Dec 24, 2021 @ 21:57:38.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    140.3860016,
    35.76470184
  ],
  ""type"": ""Point""
}",JP,Tokyo,NRT,"Narita International Airport",19,"419.482","6.991365680331567",JXR3J2N,"No Delay",0,false,"4,952.426","7,970.157",Sunny,"US-WA","{
  ""coordinates"": [
    -117.5339966,
    47.61989975
  ],
  ""type"": ""Point""
}",US,Spokane,GEG,"Spokane International Airport",4,"Logstash Airways"
"$498.01",false,"Dec 24, 2021 @ 21:54:14.000",Clear,"IT-75","{
  ""coordinates"": [
    16.760599,
    41.138901
  ],
  ""type"": ""Point""
}",IT,Bari,BA02,"Bari Karol Wojty__a Airport",19,"811.753","13.529223690534776",Q2U5CTA,"Carrier Delay",240,true,"6,039.609","9,719.809",Cloudy,"SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",4,"Kibana Airlines"
"$926.19",false,"Dec 24, 2021 @ 21:45:37.000",Cloudy,"US-AZ","{
  ""coordinates"": [
    -110.9410019,
    32.11610031
  ],
  ""type"": ""Point""
}",US,Tucson,TUS,"Tucson International Airport",19,"847.931","14.132175397901106",5F0ORHE,"No Delay",0,false,"5,795.676","9,327.235",Clear,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",4,"Logstash Airways"
"$669.46",false,"Dec 24, 2021 @ 21:41:39.000",Clear,"US-AL","{
  ""coordinates"": [
    -86.75350189,
    33.56290054
  ],
  ""type"": ""Point""
}",US,Birmingham,BHM,"Birmingham-Shuttlesworth International Airport",19,"1,441.062","24.017702622692738",5O6H3Z3,"Late Aircraft Delay",150,true,"8,824.518","14,201.684",Sunny,"SE-BD","{
  ""coordinates"": [
    31.11972222,
    -29.61444444
  ],
  ""type"": ""Point""
}",ZA,Durban,DUR,"King Shaka International Airport",4,"ES-Air"
"$893.68",false,"Dec 24, 2021 @ 21:40:11.000",Sunny,"SE-BD","{
  ""coordinates"": [
    55.36439896,
    25.25279999
  ],
  ""type"": ""Point""
}",AE,Dubai,DXB,"Dubai International Airport",19,"354.105","5.901751914900891",JH3L6RX,"Weather Delay",30,true,"2,618.065","4,213.367",Cloudy,"IT-82","{
  ""coordinates"": [
    13.091,
    38.175999
  ],
  ""type"": ""Point""
}",IT,Palermo,PA03,"Falcone Borsellino Airport",4,"ES-Air"
"$979.74",false,"Dec 24, 2021 @ 21:31:36.000","Heavy Fog","DK-84","{
  ""coordinates"": [
    12.65600014,
    55.61790085
  ],
  ""type"": ""Point""
}",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport",19,"46.179","0.7696479151136407",GAX6QN3,"No Delay",0,false,"545.19","877.399",Cloudy,"AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",4,JetBeats
"$697.29",false,"Dec 24, 2021 @ 21:21:42.000",Sunny,"US-CO","{
  ""coordinates"": [
    -104.6729965,
    39.86169815
  ],
  ""type"": ""Point""
}",US,Denver,DEN,"Denver International Airport",19,"1,177.086","19.61810060343957",C0YW7XC,"No Delay",0,false,"8,776.889","14,125.032",Cloudy,"SE-BD","{
  ""coordinates"": [
    77.706299,
    13.1979
  ],
  ""type"": ""Point""
}",IN,Bangalore,BLR,"Kempegowda International Airport",4,"Kibana Airlines"
"$835.25",false,"Dec 24, 2021 @ 21:21:11.000",Sunny,"FR-J","{
  ""coordinates"": [
    2.549999952,
    49.01279831
  ],
  ""type"": ""Point""
}",FR,Paris,CDG,"Charles de Gaulle International Airport",19,"48.829","0.8138114870309984",CJYA2MB,"No Delay",0,false,"424.77","683.602",Cloudy,"DE-BY","{
  ""coordinates"": [
    11.7861,
    48.353802
  ],
  ""type"": ""Point""
}",DE,Munich,MUC,"Munich Airport",4,"ES-Air"
"$715.23",false,"Dec 24, 2021 @ 21:18:40.000",Sunny,"US-IL","{
  ""coordinates"": [
    -87.90480042,
    41.97859955
  ],
  ""type"": ""Point""
}",US,Chicago,ORD,"Chicago O'Hare International Airport",19,"878.622","14.643701832069675",SZTNRSH,"No Delay",0,false,"6,551.406","10,543.465","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    126.4509964,
    37.46910095
  ],
  ""type"": ""Point""
}",KR,Seoul,ICN,"Incheon International Airport",4,"Logstash Airways"
"$703.07",true,"Dec 24, 2021 @ 21:16:29.000","Damaging Wind","SE-BD","{
  ""coordinates"": [
    103.9469986,
    30.57850075
  ],
  ""type"": ""Point""
}",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport",19,"564.56","9.409326286559253",TEFJ2L7,"No Delay",0,false,"4,560.414","7,339.274",Rain,"DK-84","{
  ""coordinates"": [
    12.65600014,
    55.61790085
  ],
  ""type"": ""Point""
}",DK,Copenhagen,CPH,"Copenhagen Kastrup Airport",4,"Kibana Airlines"
"$724.05",false,"Dec 24, 2021 @ 21:13:31.000",Hail,"US-MN","{
  ""coordinates"": [
    -92.19360352,
    46.84209824
  ],
  ""type"": ""Point""
}",US,Duluth,DLH,"Duluth International Airport",19,"861.421","14.357020287981605",MVYYGS6,"Carrier Delay",120,true,"9,213.956","14,828.425",Hail,"SE-BD","{
  ""coordinates"": [
    31.11972222,
    -29.61444444
  ],
  ""type"": ""Point""
}",ZA,Durban,DUR,"King Shaka International Airport",4,"ES-Air"
"$735.51",false,"Dec 24, 2021 @ 21:10:35.000",Clear,"AT-9","{
  ""coordinates"": [
    16.56970024,
    48.11029816
  ],
  ""type"": ""Point""
}",AT,Vienna,VIE,"Vienna International Airport",19,"375.533","6.258891159146608",MWV88KX,"Carrier Delay",345,true,"341.507","549.603",Clear,"PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",4,"Logstash Airways"
"$304.02",false,"Dec 24, 2021 @ 21:09:16.000",Sunny,"SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",19,"560.488","9.341470252500052",U4IK3D2,"No Delay",0,false,"6,965.425","11,209.765",Hail,"IT-72","{
  ""coordinates"": [
    14.2908,
    40.886002
  ],
  ""type"": ""Point""
}",IT,Naples,NA01,"Naples International Airport",4,"Kibana Airlines"
"$668.9",false,"Dec 24, 2021 @ 21:06:57.000",Rain,"SE-BD","{
  ""coordinates"": [
    55.161389,
    24.896356
  ],
  ""type"": ""Point""
}",AE,"Jebel Ali",DWC,"Al Maktoum International Airport",19,"787.105","13.118423067432484",V3O3D8P,"No Delay",0,false,"7,825.354","12,593.687",Sunny,"US-OK","{
  ""coordinates"": [
    -95.88809967,
    36.19839859
  ],
  ""type"": ""Point""
}",US,Tulsa,TUL,"Tulsa International Airport",4,"Logstash Airways"
"$799.82",false,"Dec 24, 2021 @ 21:04:19.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    153.1170044,
    -27.38419914
  ],
  ""type"": ""Point""
}",AU,Brisbane,BNE,"Brisbane International Airport",19,"956.129","15.935483304902355",EI4XTCX,"No Delay",0,false,"9,505.776","15,298.064",Sunny,"CA-ON","{
  ""coordinates"": [
    -75.66919708,
    45.32249832
  ],
  ""type"": ""Point""
}",CA,Ottawa,YOW,"Ottawa Macdonald-Cartier International Airport",4,"Logstash Airways"
"$650.26",false,"Dec 24, 2021 @ 20:58:32.000","Thunder & Lightning","ES-M","{
  ""coordinates"": [
    -3.56264,
    40.471926
  ],
  ""type"": ""Point""
}",ES,Madrid,MAD,"Adolfo Suarez Madrid— Barajas Airport",18,"803.329","13.38881382490743",QN5HFSQ,"No Delay",0,false,"5,490.819","8,836.617",Clear,"RU-AMU","{
  ""coordinates"": [
    128.445007,
    51.169997
  ],
  ""type"": ""Point""
}",RU,Belogorsk,XHBU,"Ukrainka Air Base",4,JetBeats
"$682.28",false,"Dec 24, 2021 @ 20:58:31.000",Rain,"EC-P","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",18,"216.38","3.6063380704225034",FCCICSB,"No Delay",0,false,"2,689.05","4,327.606",Clear,"US-DC","{
  ""coordinates"": [
    -77.45580292,
    38.94449997
  ],
  ""type"": ""Point""
}",US,Washington,IAD,"Washington Dulles International Airport",4,"Logstash Airways"
"$503.76",false,"Dec 24, 2021 @ 20:43:56.000",Cloudy,"NO-02","{
  ""coordinates"": [
    11.10039997,
    60.19390106
  ],
  ""type"": ""Point""
}",NO,Oslo,OSL,"Oslo Gardermoen Airport",18,"790.189","13.169821988419844",8G0Z1EE,"Late Aircraft Delay",30,true,"5,195.957","8,362.082",Rain,"US-CA","{
  ""coordinates"": [
    -122.375,
    37.61899948
  ],
  ""type"": ""Point""
}",US,"San Francisco",SFO,"San Francisco International Airport",4,"Kibana Airlines"
"$476.5",false,"Dec 24, 2021 @ 20:37:18.000","Thunder & Lightning","RU-MUR","{
  ""coordinates"": [
    33.46390152,
    68.15180206
  ],
  ""type"": ""Point""
}",RU,Olenegorsk,XLMO,"Olenya Air Base",18,"167.486","2.7914307211593785",EZMATEE,"No Delay",0,false,"1,769.205","2,847.259",Cloudy,"IT-34","{
  ""coordinates"": [
    10.8885,
    45.395699
  ],
  ""type"": ""Point""
}",IT,Verona,VR10,"Verona Villafranca Airport",4,JetBeats
"$494.68",false,"Dec 24, 2021 @ 20:35:48.000",Rain,"TR-34","{
  ""coordinates"": [
    28.81459999,
    40.97689819
  ],
  ""type"": ""Point""
}",TR,Istanbul,IST,"Ataturk International Airport",18,"597.272","9.95452800655946",7T3NSFG,"No Delay",0,false,"6,680.294","10,750.891","Heavy Fog","CO-CUN","{
  ""coordinates"": [
    -74.1469,
    4.70159
  ],
  ""type"": ""Point""
}",CO,Bogota,BOG,"El Dorado International Airport",4,JetBeats
"$482.35",false,"Dec 24, 2021 @ 20:35:11.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    121.8050003,
    31.14340019
  ],
  ""type"": ""Point""
}",CN,Shanghai,PVG,"Shanghai Pudong International Airport",18,"322.87","5.381168347269026",JKS9C01,"Late Aircraft Delay",240,true,"1,081.355","1,740.272",Clear,"SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",4,"Logstash Airways"
"$566.43",false,"Dec 24, 2021 @ 20:29:44.000",Sunny,"SE-BD","{
  ""coordinates"": [
    28.246,
    -26.1392
  ],
  ""type"": ""Point""
}",ZA,Johannesburg,JNB,"OR Tambo International Airport",18,"1,155.773","19.262881650595077",CQQ9AK8,"NAS Delay",255,true,"6,716.572","10,809.274",Sunny,"SE-BD","{
  ""coordinates"": [
    108.751999,
    34.447102
  ],
  ""type"": ""Point""
}",CN,"Xi'an",XIY,"Xi'an Xianyang International Airport",4,"Kibana Airlines"
"$195.98",true,"Dec 24, 2021 @ 20:23:48.000","Heavy Fog","US-NV","{
  ""coordinates"": [
    -119.7679977,
    39.49909973
  ],
  ""type"": ""Point""
}",US,Reno,RNO,"Reno Tahoe International Airport",18,"242.462","4.041040834281423",Z5FDTW8,"No Delay",0,false,"2,259.888","3,636.937",Clear,"US-NY","{
  ""coordinates"": [
    -76.10630035,
    43.11119843
  ],
  ""type"": ""Point""
}",US,Syracuse,SYR,"Syracuse Hancock International Airport",4,JetBeats
"$248.53",false,"Dec 24, 2021 @ 20:23:39.000",Clear,"IT-21","{
  ""coordinates"": [
    7.64963,
    45.200802
  ],
  ""type"": ""Point""
}",IT,Torino,TO11,"Turin Airport",18,"24.665","0.41107999086779173",6Z2DSAB,"No Delay",0,false,"229.89","369.972",Cloudy,"IT-34","{
  ""coordinates"": [
    12.3519,
    45.505299
  ],
  ""type"": ""Point""
}",IT,Venice,VE05,"Venice Marco Polo Airport",4,"ES-Air"
"$809.4",false,"Dec 24, 2021 @ 20:21:13.000",Rain,"SE-BD","{
  ""coordinates"": [
    103.9469986,
    30.57850075
  ],
  ""type"": ""Point""
}",CN,Chengdu,CTU,"Chengdu Shuangliu International Airport",18,"427.092","7.118194648230187",ZAKWJJ8,"No Delay",0,false,"4,776.884","7,687.65",Clear,"DE-BY","{
  ""coordinates"": [
    11.7861,
    48.353802
  ],
  ""type"": ""Point""
}",DE,Munich,MUC,"Munich Airport",4,"Kibana Airlines"
"$859.27",false,"Dec 24, 2021 @ 20:20:27.000","Thunder & Lightning","FI-ES","{
  ""coordinates"": [
    24.9633007,
    60.31719971
  ],
  ""type"": ""Point""
}",FI,Helsinki,HEL,"Helsinki Vantaa Airport",18,"822.894","13.714907182645852",P6G0AMB,"NAS Delay",210,true,"4,189.185","6,741.839",Cloudy,"SE-BD","{
  ""coordinates"": [
    77.706299,
    13.1979
  ],
  ""type"": ""Point""
}",IN,Bangalore,BLR,"Kempegowda International Airport",4,JetBeats
"$888.75",false,"Dec 24, 2021 @ 20:13:58.000",Rain,"IT-62","{
  ""coordinates"": [
    12.5949,
    41.7994
  ],
  ""type"": ""Point""
}",IT,Rome,RM12,"Ciampino___G. B. Pastine International Airport",18,"540.02","9.000328853709613",40GPSBN,"Late Aircraft Delay",270,true,"2,684.52","4,320.316",Hail,"SE-BD","{
  ""coordinates"": [
    55.36439896,
    25.25279999
  ],
  ""type"": ""Point""
}",AE,Dubai,DXB,"Dubai International Airport",4,"Kibana Airlines"
"$385.94",false,"Dec 24, 2021 @ 20:12:40.000",Cloudy,"ES-M","{
  ""coordinates"": [
    -3.56264,
    40.471926
  ],
  ""type"": ""Point""
}",ES,Madrid,MAD,"Adolfo Suarez Madrid— Barajas Airport",18,"822.945","13.715742477926844",HIDDF98,"No Delay",0,false,"6,647.603","10,698.279",Clear,"SE-BD","{
  ""coordinates"": [
    -70.78579712,
    -33.39300156
  ],
  ""type"": ""Point""
}",CL,Santiago,SCL,"Comodoro Arturo Merino Benitez International Airport",4,"Logstash Airways"
"$321.29",false,"Dec 24, 2021 @ 19:59:42.000",Rain,"GB-ENG","{
  ""coordinates"": [
    -2.274950027,
    53.35369873
  ],
  ""type"": ""Point""
}",GB,Manchester,MAN,"Manchester Airport",17,"847.616","14.126936670635128",ZH1HXTD,"No Delay",0,false,"10,533.686","16,952.324",Cloudy,"SE-BD","{
  ""coordinates"": [
    144.843002,
    -37.673302
  ],
  ""type"": ""Point""
}",AU,Melbourne,MEL,"Melbourne International Airport",4,"Logstash Airways"
"$945.73",false,"Dec 24, 2021 @ 19:58:27.000",Rain,"DE-HE","{
  ""coordinates"": [
    8.570556,
    50.033333
  ],
  ""type"": ""Point""
}",DE,"Frankfurt am Main",FRA,"Frankfurt am Main Airport",17,"107.853","1.7975509202774569",H3AZ4HU,"Carrier Delay",90,true,"177.494","285.649",Hail,"CH-ZH","{
  ""coordinates"": [
    8.54917,
    47.464699
  ],
  ""type"": ""Point""
}",CH,Zurich,ZRH,"Zurich Airport",4,"ES-Air"
"$905.89",false,"Dec 24, 2021 @ 19:56:13.000",Cloudy,"SE-BD","{
  ""coordinates"": [
    12.2388889,
    41.8002778
  ],
  ""type"": ""Point""
}",IT,Rome,FCO,"Leonardo da Vinci - Fiumicino Airport",17,"890.02","14.833674189823332",V3OC29Z,"Late Aircraft Delay",360,true,"6,257.449","10,070.389",Cloudy,"SE-BD","{
  ""coordinates"": [
    -78.3575,
    -0.129166667
  ],
  ""type"": ""Point""
}",EC,Quito,UIO,"Mariscal Sucre International Airport",4,"ES-Air"
"$593.04",false,"Dec 24, 2021 @ 19:49:11.000","Heavy Fog","US-PA","{
  ""coordinates"": [
    -80.17386675,
    42.08312701
  ],
  ""type"": ""Point""
}",US,Erie,ERI,"Erie International Tom Ridge Field",17,"719.43","11.990505163781334",CD1DSKV,"No Delay",0,false,"6,705.499","10,791.455",Cloudy,"SE-BD","{
  ""coordinates"": [
    126.4509964,
    37.46910095
  ],
  ""type"": ""Point""
}",KR,Seoul,ICN,"Incheon International Airport",4,"ES-Air"
"$147.25",false,"Dec 24, 2021 @ 19:46:11.000",Clear,"IT-82","{
  ""coordinates"": [
    13.091,
    38.175999
  ],
  ""type"": ""Point""
}",IT,Palermo,PA03,"Falcone Borsellino Airport",17,"16.74","0.2790012474455386",OO277XL,"No Delay",0,false,"197.634","318.061",Sunny,"IT-72","{
  ""coordinates"": [
    14.2908,
    40.886002
  ],
  ""type"": ""Point""
}",IT,Naples,NA01,"Naples International Airport",4,"Logstash Airways"
"$693.33",false,"Dec 24, 2021 @ 19:42:40.000",Clear,"GB-ENG","{
  ""coordinates"": [
    -0.368333012,
    51.87469864
  ],
  ""type"": ""Point""
}",GB,London,LTN,"London Luton Airport",17,"452.654","7.544226607907745",9M9HVET,"Carrier Delay",15,true,"4,895.016","7,877.765",Rain,"US-OR","{
  ""coordinates"": [
    -122.5979996,
    45.58869934
  ],
  ""type"": ""Point""
}",US,Portland,PDX,"Portland International Airport",4,JetBeats
"$942.66",false,"Dec 24, 2021 @ 19:39:33.000",Hail,"US-TN","{
  ""coordinates"": [
    -89.97669983,
    35.04240036
  ],
  ""type"": ""Point""
}",US,Memphis,MEM,"Memphis International Airport",17,"858.483","14.308045896792603",5DFQ7DK,"Carrier Delay",315,true,"5,065.568","8,152.241","Thunder & Lightning","IT-52","{
  ""coordinates"": [
    10.3927,
    43.683899
  ],
  ""type"": ""Point""
}",IT,Pisa,PI05,"Pisa International Airport",4,"Logstash Airways"
"$787.95",false,"Dec 24, 2021 @ 19:39:24.000",Clear,"SE-BD","{
  ""coordinates"": [
    140.3860016,
    35.76470184
  ],
  ""type"": ""Point""
}",JP,Tokyo,NRT,"Narita International Airport",17,"447.17","7.45283082880877",NNSVGSS,"No Delay",0,false,"5,557.169","8,943.397",Hail,"US-CA","{
  ""coordinates"": [
    -117.1900024,
    32.73360062
  ],
  ""type"": ""Point""
}",US,"San Diego",SAN,"San Diego International Airport",4,"Kibana Airlines"
"$936.85",false,"Dec 24, 2021 @ 19:39:13.000","Damaging Wind","US-KS","{
  ""coordinates"": [
    -97.43309784,
    37.64989853
  ],
  ""type"": ""Point""
}",US,Wichita,ICT,"Wichita Mid Continent Airport",17,"104.791","1.7465190339029093",215PHE7,"No Delay",0,false,"846.485","1,362.285",Sunny,"CA-MB","{
  ""coordinates"": [
    -97.23989868,
    49.90999985
  ],
  ""type"": ""Point""
}",CA,Winnipeg,YWG,"Winnipeg / James Armstrong Richardson International Airport",4,"Logstash Airways"
"$543.16",false,"Dec 24, 2021 @ 19:35:45.000",Sunny,"SE-BD","{
  ""coordinates"": [
    139.779999,
    35.552299
  ],
  ""type"": ""Point""
}",JP,Tokyo,HND,"Tokyo Haneda International Airport",17,"431.209","7.186819929371624",RPNL0X2,"No Delay",0,false,"5,358.819","8,624.184",Sunny,"PL-MZ","{
  ""coordinates"": [
    20.96710014,
    52.16569901
  ],
  ""type"": ""Point""
}",PL,Warsaw,WAW,"Warsaw Chopin Airport",4,"Kibana Airlines"
"$811.43",false,"Dec 24, 2021 @ 19:30:14.000",Cloudy,"US-IN","{
  ""coordinates"": [
    -85.19509888,
    40.97850037
  ],
  ""type"": ""Point""
}",US,"Fort Wayne",FWA,"Fort Wayne International Airport",17,"660.41","11.006837488064734",N8E4J3E,"NAS Delay",30,true,"5,484.063","8,825.743","Thunder & Lightning","SE-BD","{
  ""coordinates"": [
    -58.5358,
    -34.8222
  ],
  ""type"": ""Point""
}",AR,"Buenos Aires",EZE,"Ministro Pistarini International Airport",4,"Logstash Airways"
